"","class","order","family","species","AaM","longevity","juvMort","adMort","svl","fecundity","birth.svl","mass","Terr","AdTerr","IF","repmode","na_count"
"23371","Actinopterygii","Cyprinodontiformes","Poeciliidae","Pseudopoecilia fria",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",1,1,8
"23372","Actinopterygii","Cypriniformes","Cyprinidae","Pseudopungtungia nigra",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23373","Actinopterygii","Cypriniformes","Cyprinidae","Pseudopungtungia tenuicorpus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23374","Actinopterygii","Siluriformes","Loricariidae","Pseudoqolus koko",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23375","Actinopterygii","Cypriniformes","Cyprinidae","Pseudorasbora elongata",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23376","Actinopterygii","Cypriniformes","Cyprinidae","Pseudorasbora interrupta",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23377","Actinopterygii","Cypriniformes","Cyprinidae","Pseudorasbora parva",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23378","Actinopterygii","Cypriniformes","Cyprinidae","Pseudorasbora pugnax",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23379","Actinopterygii","Cypriniformes","Cyprinidae","Pseudorasbora pumila",NA,NA,NA,NA,NA,15565.5,NA,NA,"0","0",0,0,7
"23380","Actinopterygii","Cyprinodontiformes","Cyprinodontidae","Pseudorestias lirimensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23381","Actinopterygii","Perciformes","Gobiidae","Pseudorhinogobius aporus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23382","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus annulatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23383","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus argus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23384","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus arsius",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23385","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus binii",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23386","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus cinnamoneus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23387","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus ctenosquamis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23388","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus diplospilus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23389","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus dupliciocellatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23390","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus elevatus",NA,30,NA,NA,NA,NA,NA,NA,"0","0",0,0,7
"23391","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus javanicus",NA,NA,NA,NA,NA,10000,NA,NA,"0","0",0,0,7
"23392","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus jenynsii",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23393","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus malayanus",NA,NA,NA,NA,NA,1100,NA,NA,"0","0",0,0,7
"23394","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus megalops",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23395","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus micrognathus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23396","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus natalensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23397","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus neglectus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23398","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus oculocirris",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23399","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus oligodon",NA,1.67,NA,NA,NA,372.5,NA,NA,"0","0",0,0,6
"23400","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus pentophthalmus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23401","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus quinquocellatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23402","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus russellii",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23403","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus spinosus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23404","Actinopterygii","Pleuronectiformes","Paralichthyidae","Pseudorhombus triocellatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23405","Actinopterygii","Siluriformes","Loricariidae","Pseudorinelepis genibarbis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23406","Actinopterygii","Perciformes","Chiasmodontidae","Pseudoscopelus aphos",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23407","Actinopterygii","Perciformes","Chiasmodontidae","Pseudoscopelus astronesthidens",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23408","Actinopterygii","Perciformes","Chiasmodontidae","Pseudoscopelus australis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23409","Actinopterygii","Perciformes","Chiasmodontidae","Pseudoscopelus bothrorrhinos",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23410","Actinopterygii","Perciformes","Chiasmodontidae","Pseudoscopelus cephalus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23411","Actinopterygii","Perciformes","Chiasmodontidae","Pseudoscopelus cordilluminatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23412","Actinopterygii","Perciformes","Chiasmodontidae","Pseudoscopelus lavenbergi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23413","Actinopterygii","Perciformes","Chiasmodontidae","Pseudoscopelus obtusifrons",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23414","Actinopterygii","Perciformes","Chiasmodontidae","Pseudoscopelus odontoglossum",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23415","Actinopterygii","Perciformes","Chiasmodontidae","Pseudoscopelus parini",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23416","Actinopterygii","Perciformes","Chiasmodontidae","Pseudoscopelus paxtoni",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23417","Actinopterygii","Perciformes","Chiasmodontidae","Pseudoscopelus pierbartus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23418","Actinopterygii","Perciformes","Chiasmodontidae","Pseudoscopelus sagamianus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23419","Actinopterygii","Perciformes","Chiasmodontidae","Pseudoscopelus scriptus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23420","Actinopterygii","Perciformes","Chiasmodontidae","Pseudoscopelus scutatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23421","Actinopterygii","Clupeiformes","Engraulidae","Pseudosetipinna haizhouensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23422","Actinopterygii","Perciformes","Cichlidae","Pseudosimochromis babaulti",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23423","Actinopterygii","Perciformes","Cichlidae","Pseudosimochromis curvifrons",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23424","Actinopterygii","Perciformes","Cichlidae","Pseudosimochromis margaretae",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23425","Actinopterygii","Perciformes","Cichlidae","Pseudosimochromis marginatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23426","Actinopterygii","Perciformes","Osphronemidae","Pseudosphromenus cupanus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23427","Actinopterygii","Perciformes","Osphronemidae","Pseudosphromenus dayi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23428","Actinopterygii","Scorpaeniformes","Synanceiidae","Pseudosynanceia melanostigma",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23429","Actinopterygii","Siluriformes","Auchenipteridae","Pseudotatia parva",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",1,0,8
"23430","Actinopterygii","Siluriformes","Loricariidae","Pseudotocinclus juquiae",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23431","Actinopterygii","Siluriformes","Loricariidae","Pseudotocinclus parahybae",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23432","Actinopterygii","Siluriformes","Loricariidae","Pseudotocinclus tietensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23433","Actinopterygii","Perciformes","Sciaenidae","Pseudotolithus elongatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23434","Actinopterygii","Perciformes","Sciaenidae","Pseudotolithus epipercus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23435","Actinopterygii","Perciformes","Sciaenidae","Pseudotolithus moorii",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23436","Actinopterygii","Perciformes","Sciaenidae","Pseudotolithus senegalensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23437","Actinopterygii","Perciformes","Sciaenidae","Pseudotolithus senegallus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23438","Actinopterygii","Perciformes","Sciaenidae","Pseudotolithus typus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23439","Actinopterygii","Siluriformes","Loricariidae","Pseudotothyris ignota",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23440","Actinopterygii","Siluriformes","Loricariidae","Pseudotothyris janeirensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23441","Actinopterygii","Siluriformes","Loricariidae","Pseudotothyris obtusa",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23442","Actinopterygii","Tetraodontiformes","Triacanthidae","Pseudotriacanthus strigilifer",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23443","Actinopterygii","Aulopiformes","Pseudotrichonotidae","Pseudotrichonotus altivelis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23444","Actinopterygii","Aulopiformes","Pseudotrichonotidae","Pseudotrichonotus belos",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23445","Actinopterygii","Aulopiformes","Pseudotrichonotidae","Pseudotrichonotus caeruleoflavus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23446","Actinopterygii","Aulopiformes","Pseudotrichonotidae","Pseudotrichonotus xanthotaenia",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23447","Actinopterygii","Perciformes","Cichlidae","Pseudotropheus benetos",NA,NA,NA,NA,NA,20000,NA,NA,"0","0",0,0,7
"23448","Actinopterygii","Perciformes","Cichlidae","Pseudotropheus brevis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23449","Actinopterygii","Perciformes","Cichlidae","Pseudotropheus crabro",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23450","Actinopterygii","Perciformes","Cichlidae","Pseudotropheus cyaneorhabdos",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23451","Actinopterygii","Perciformes","Cichlidae","Pseudotropheus elegans",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23452","Actinopterygii","Perciformes","Cichlidae","Pseudotropheus fuscoides",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23453","Actinopterygii","Perciformes","Cichlidae","Pseudotropheus fuscus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23454","Actinopterygii","Perciformes","Cichlidae","Pseudotropheus galanos",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23455","Actinopterygii","Perciformes","Cichlidae","Pseudotropheus interruptus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23456","Actinopterygii","Perciformes","Cichlidae","Pseudotropheus joanjohnsonae",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23457","Actinopterygii","Perciformes","Cichlidae","Pseudotropheus johannii",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23458","Actinopterygii","Perciformes","Cichlidae","Pseudotropheus livingstonii",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23459","Actinopterygii","Perciformes","Cichlidae","Pseudotropheus perileucos",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23460","Actinopterygii","Perciformes","Cichlidae","Pseudotropheus perspicax",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23461","Actinopterygii","Perciformes","Cichlidae","Pseudotropheus purpuratus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23462","Actinopterygii","Perciformes","Cichlidae","Pseudotropheus tursiops",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23463","Actinopterygii","Perciformes","Cichlidae","Pseudotropheus williamsi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23464","Actinopterygii","Perciformes","Gobiidae","Pseudotrypauchen multiradiatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23465","Actinopterygii","Beloniformes","Belonidae","Pseudotylosurus angusticeps",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23466","Actinopterygii","Beloniformes","Belonidae","Pseudotylosurus microps",NA,NA,NA,NA,NA,32.5,NA,NA,"0","0",0,0,7
"23467","Actinopterygii","Scorpaeniformes","Tetrarogidae","Pseudovespicula dracaena",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23468","Actinopterygii","Cyprinodontiformes","Poeciliidae","Pseudoxiphophorus anzuetoi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",1,1,8
"23469","Actinopterygii","Cyprinodontiformes","Poeciliidae","Pseudoxiphophorus bimaculatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",1,1,8
"23470","Actinopterygii","Cyprinodontiformes","Poeciliidae","Pseudoxiphophorus cataractae",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",1,1,8
"23471","Actinopterygii","Cyprinodontiformes","Poeciliidae","Pseudoxiphophorus diremptus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",1,1,8
"23472","Actinopterygii","Cyprinodontiformes","Poeciliidae","Pseudoxiphophorus jonesii",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",1,1,8
"23473","Actinopterygii","Cyprinodontiformes","Poeciliidae","Pseudoxiphophorus litoperas",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",1,1,8
"23474","Actinopterygii","Cyprinodontiformes","Poeciliidae","Pseudoxiphophorus obliquus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",1,1,8
"23475","Actinopterygii","Perciformes","Mullidae","Pseudupeneus grandisquamis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23476","Actinopterygii","Perciformes","Mullidae","Pseudupeneus maculatus",NA,44,NA,NA,NA,NA,NA,NA,"0","0",0,0,7
"23477","Actinopterygii","Perciformes","Mullidae","Pseudupeneus prayensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23478","Actinopterygii","Perciformes","Bathydraconidae","Psilodraco breviceps",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23479","Actinopterygii","Perciformes","Gobiidae","Psilogobius mainlandi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23480","Actinopterygii","Perciformes","Gobiidae","Psilogobius prolatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23481","Actinopterygii","Perciformes","Gobiidae","Psilogobius randalli",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23482","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus amplicephalus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23483","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus arunachalensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23484","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus balitora",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23485","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus brachyrhynchus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23486","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus breviminor",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23487","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus chakpiensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23488","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus gokkyi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23489","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus hamiltoni",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23490","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus homaloptera",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23491","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus kaladanensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23492","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus khopai",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23493","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus konemi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23494","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus maculatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23495","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus microphthalmus",NA,NA,NA,NA,NA,175,NA,NA,"0","0",0,0,7
"23496","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus nepalensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23497","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus ngathanu",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23498","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus nudithoracicus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23499","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus olliei",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23500","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus pavimentatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23501","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus piperatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23502","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus pseudecheneis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23503","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus rahmani",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23504","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus robustus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23505","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus rowleyi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23506","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus sucatio",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23507","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus tenura",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23508","Actinopterygii","Cypriniformes","Psilorhynchidae","Psilorhynchus tysoni",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23509","Actinopterygii","Perciformes","Gobiidae","Psilotris alepis",NA,NA,NA,NA,NA,4379.5,NA,NA,"0","0",0,0,7
"23510","Actinopterygii","Perciformes","Gobiidae","Psilotris boehlkei",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23511","Actinopterygii","Perciformes","Gobiidae","Psilotris celsa",NA,28.5,NA,NA,NA,NA,NA,NA,"0","0",0,0,7
"23512","Actinopterygii","Perciformes","Gobiidae","Psilotris kaufmani",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23513","Actinopterygii","Scorpaeniformes","Psychrolutidae","Psychrolutes inermis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23514","Actinopterygii","Scorpaeniformes","Psychrolutidae","Psychrolutes macrocephalus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23515","Actinopterygii","Scorpaeniformes","Psychrolutidae","Psychrolutes marcidus",NA,1.21,NA,NA,NA,NA,NA,NA,"0","0",0,0,7
"23516","Actinopterygii","Scorpaeniformes","Psychrolutidae","Psychrolutes marmoratus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23517","Actinopterygii","Scorpaeniformes","Psychrolutidae","Psychrolutes microporos",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23518","Actinopterygii","Scorpaeniformes","Psychrolutidae","Psychrolutes occidentalis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23519","Actinopterygii","Scorpaeniformes","Psychrolutidae","Psychrolutes paradoxus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23520","Actinopterygii","Scorpaeniformes","Psychrolutidae","Psychrolutes phrictus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23521","Actinopterygii","Scorpaeniformes","Psychrolutidae","Psychrolutes sigalutes",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23522","Actinopterygii","Scorpaeniformes","Psychrolutidae","Psychrolutes sio",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23523","Actinopterygii","Scorpaeniformes","Psychrolutidae","Psychrolutes subspinosus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23524","Actinopterygii","Scorpaeniformes","Aploactinidae","Ptarmus gallus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23525","Actinopterygii","Scorpaeniformes","Aploactinidae","Ptarmus jubatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23526","Actinopterygii","Perciformes","Bramidae","Pteraclis aesticola",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23527","Actinopterygii","Perciformes","Bramidae","Pteraclis carolinus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23528","Actinopterygii","Perciformes","Bramidae","Pteraclis velifera",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23529","Actinopterygii","Perciformes","Apogonidae","Pterapogon kauderni",NA,NA,NA,NA,NA,250,NA,NA,"0","0",0,0,7
"23530","Actinopterygii","Clupeiformes","Engraulidae","Pterengraulis atherinoides",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23531","Actinopterygii","Characiformes","Characidae","Pterobrycon landoni",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,0,9
"23532","Actinopterygii","Characiformes","Characidae","Pterobrycon myrnae",NA,4,NA,NA,NA,NA,NA,NA,"0","0",1,0,7
"23533","Actinopterygii","Siluriformes","Aspredinidae","Pterobunocephalus depressus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23534","Actinopterygii","Siluriformes","Aspredinidae","Pterobunocephalus dolichurus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23535","Actinopterygii","Perciformes","Caesionidae","Pterocaesio capricornis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23536","Actinopterygii","Perciformes","Caesionidae","Pterocaesio chrysozona",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23537","Actinopterygii","Perciformes","Caesionidae","Pterocaesio digramma",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23538","Actinopterygii","Perciformes","Caesionidae","Pterocaesio flavifasciata",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23539","Actinopterygii","Perciformes","Caesionidae","Pterocaesio lativittata",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23540","Actinopterygii","Perciformes","Caesionidae","Pterocaesio marri",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23541","Actinopterygii","Perciformes","Caesionidae","Pterocaesio monikae",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23542","Actinopterygii","Perciformes","Caesionidae","Pterocaesio pisang",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23543","Actinopterygii","Perciformes","Caesionidae","Pterocaesio randalli",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23544","Actinopterygii","Perciformes","Caesionidae","Pterocaesio tessellata",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23545","Actinopterygii","Perciformes","Caesionidae","Pterocaesio tile",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23546","Actinopterygii","Perciformes","Caesionidae","Pterocaesio trilineata",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23547","Actinopterygii","Perciformes","Cichlidae","Pterochromis congicus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23548","Actinopterygii","Siluriformes","Siluridae","Pterocryptis anomala",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23549","Actinopterygii","Siluriformes","Siluridae","Pterocryptis barakensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23550","Actinopterygii","Siluriformes","Siluridae","Pterocryptis berdmorei",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23551","Actinopterygii","Siluriformes","Siluridae","Pterocryptis bokorensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"23552","Actinopterygii","Siluriformes","Siluridae","Pterocryptis buccata",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
